ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0030117	membrane coat	26/3407	97/19960	0.268041237113402	1.57032670759715	2.5544902748877	0.0105390577627441	0.116791602171913	0.0961630721734212	AP1M1/AP2S1/AP4E1/AP5B1/AP5M1/AP5S1/CLINT1/CLTA/CLTB/CLTCL1/COPE/COPG2/COPZ1/COPZ2/DIPK2A/DNM1/EPN1/EPN3/EPS15/PEF1/SEC23A/SLC18A3/STON1/SYNJ1/TBC1D5/BTBD8	26
CC	GO:0048475	coated membrane	26/3407	97/19960	0.268041237113402	1.57032670759715	2.5544902748877	0.0105390577627441	0.116791602171913	0.0961630721734212	AP1M1/AP2S1/AP4E1/AP5B1/AP5M1/AP5S1/CLINT1/CLTA/CLTB/CLTCL1/COPE/COPG2/COPZ1/COPZ2/DIPK2A/DNM1/EPN1/EPN3/EPS15/PEF1/SEC23A/SLC18A3/STON1/SYNJ1/TBC1D5/BTBD8	26
CC	GO:0016342	catenin complex	11/3407	31/19960	0.354838709677419	2.07883200621112	2.72714992587301	0.0105872228009001	0.116791602171913	0.0961630721734212	APC/CDH1/CDH10/CDH19/CDH20/CDH22/CDH6/CDH7/CDH8/CDH9/CTNNA2	11
CC	GO:0032838	plasma membrane bounded cell projection cytoplasm	62/3407	275/19960	0.225454545454545	1.32083144328521	2.43048340820381	0.0112330795554226	0.116791602171913	0.0961630721734212	ARFGEF2/ARL13B/BBS7/BLOC1S1/CALY/CCDC39/CCDC63/CEP162/CFAP221/CFAP43/CFAP54/CFAP77/DCDC2/DNAH12/DNAH17/DNAH5/DNAH9/DNAL1/DTNBP1/EFHC2/FMR1/GRIK3/HIF1A/HPCA/IQUB/KIF3A/KIF5A/KIF5B/KIF5C/KIFAP3/LCA5/LRRK2/MAP1LC3B/MAP2/MNS1/PAFAH1B1/PIK3C3/PQBP1/PRKACA/RIBC2/RP1/RPGRIP1/RPGRIP1L/RSPH9/SPACA9/SPAG16/SPAST/TEKT5/TSSK6/TUBB4A/UCHL1/UHMK1/WDPCP/WDR11/ODAD2/CFAP107/CFAP90/PIERCE1/CFAP210/CIMIP2B/DYNLT4/SPMIP11	62
CC	GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	7/3407	16/19960	0.4375	2.56310537129439	2.83765251217102	0.0114451991968047	0.116791602171913	0.0961630721734212	DNAJC15/PAM16/ROMO1/TIMM10/TIMM17B/TIMM21/TIMM50	7
CC	GO:0005852	eukaryotic translation initiation factor 3 complex	7/3407	16/19960	0.4375	2.56310537129439	2.83765251217102	0.0114451991968047	0.116791602171913	0.0961630721734212	DDX3X/EIF3A/EIF3D/EIF3F/EIF3G/EIF3K/EIF3L	7
CC	GO:0035098	ESC/E(Z) complex	7/3407	16/19960	0.4375	2.56310537129439	2.83765251217102	0.0114451991968047	0.116791602171913	0.0961630721734212	AEBP2/EPOP/MTF2/RBBP4/SIRT1/SUZ12/TRIM37	7
CC	GO:0042622	photoreceptor outer segment membrane	7/3407	16/19960	0.4375	2.56310537129439	2.83765251217102	0.0114451991968047	0.116791602171913	0.0961630721734212	DHRS3/GNAT1/NAPEPLD/PDE6G/PHLPP2/PROM1/RHO	7
CC	GO:0001772	immunological synapse	15/3407	48/19960	0.3125	1.83078955092457	2.61439558158363	0.0114775279690858	0.116791602171913	0.0961630721734212	ATP2B1/CD3E/CORO1A/GZMA/GZMB/IL4I1/LCK/LGALS3/PDCD6IP/PRF1/PTPRJ/SKAP1/SOCS6/STX7/VAV3	15
CC	GO:0005871	kinesin complex	15/3407	48/19960	0.3125	1.83078955092457	2.61439558158363	0.0114775279690858	0.116791602171913	0.0961630721734212	BORCS5/KIF11/KIF14/KIF18A/KIF22/KIF27/KIF2C/KIF3A/KIF5A/KIF5B/KIF5C/KIFAP3/KIFC1/KLC3/PAFAH1B1	15
CC	GO:0031902	late endosome membrane	42/3407	175/19960	0.24	1.40604637511007	2.44761853417034	0.0117680716865646	0.118151439733109	0.0972827259422675	ABHD6/ANXA2/ANXA6/ANXA8/AP5M1/AP5S1/ATP10B/ATP13A4/CD63/CD68/CLCN3/CYB561A3/HLA-DMA/IFITM3/LAMP3/LAMTOR1/LAMTOR2/LAMTOR4/MCOLN3/MVB12A/NDFIP2/PIKFYVE/PMEL/RAB7B/RNF13/SLC30A3/SLC31A1/SLC39A14/SNF8/SNX14/SNX16/TMEM106B/TMEM30A/UBXN6/VAMP7/VAMP8/VPS13C/VPS28/VPS36/VPS37A/VPS4B/ZMPSTE24	42
CC	GO:0005657	replication fork	21/3407	75/19960	0.28	1.64038743762841	2.52073816148716	0.0122805005853847	0.12167390711572	0.100183031091296	BAZ1B/BLM/BRIP1/DMAP1/EME1/ETAA1/H2AX/HELB/MMS22L/MRE11/NBN/POLA2/POLD4/RAD18/RFC2/SMARCAD1/TEX264/UHRF1/WRN/XRCC2/ZRANB3	21
CC	GO:0000795	synaptonemal complex	13/3407	40/19960	0.325	1.90402113296155	2.59645625427035	0.0127739877766354	0.123318112766749	0.101536825916845	BLM/BRCA2/DMC1/HORMAD2/MLH3/MSH4/P3H4/RNF212B/SMC1B/SMC3/SYCE1L/SYCP1/SYCP2	13
CC	GO:0099086	synaptonemal structure	13/3407	40/19960	0.325	1.90402113296155	2.59645625427035	0.0127739877766354	0.123318112766749	0.101536825916845	BLM/BRCA2/DMC1/HORMAD2/MLH3/MSH4/P3H4/RNF212B/SMC1B/SMC3/SYCE1L/SYCP1/SYCP2	13
CC	GO:0045277	respiratory chain complex IV	9/3407	24/19960	0.375	2.19694746110948	2.66182067851025	0.0136514204598823	0.127587265231781	0.105051931532144	COX4I1/COX5A/COX5B/COX6A1/COX6A2/COX7A2L/COX7C/COX8A/NDUFA4L2	9
CC	GO:0035861	site of double-strand break	26/3407	99/19960	0.262626262626263	1.5386029357265	2.43726558526058	0.0137791484988534	0.127587265231781	0.105051931532144	ARPC4/ATM/DMC1/H2AX/HELB/LMNA/MAD2L2/MBTD1/MMS22L/MRE11/NBN/PAXX/PNKP/RAD18/RBBP8/RNF168/RNF169/SETMAR/SLF1/SLF2/SMARCAD1/SMC5/SMC6/UFL1/UIMC1/WAS	26
CC	GO:0097550	transcription preinitiation complex	6/3407	13/19960	0.461538461538462	2.70393533675013	2.78806625613827	0.0141857702214034	0.127587265231781	0.105051931532144	BRF2/GTF2A1/GTF2H3/RPAP2/RPRD1A/TAF10	6
CC	GO:0030496	midbody	48/3407	207/19960	0.231884057971014	1.35849891314982	2.35219640873915	0.0142774215292223	0.127587265231781	0.105051931532144	ANKRD45/ANKRD54/ANLN/ANXA2/ARL3/ASPM/ATXN10/AURKA/AURKB/BIRC5/BIRC6/C9orf72/CCDC124/CCDC66/CENPC/CEP126/CLIC4/DDX11/DTNBP1/ECT2/EXOC1/EXOC6/GNAI1/KATNBL1/KIF14/KLHL9/LATS1/MAP10/MBD5/MSRA/NEK2/NEXMIF/PDCD6IP/PDXP/PIK3C3/PIK3CB/PIN1/PKN1/PKN2/RAB11FIP4/RAB8A/RDX/SHCBP1/SPAST/TOPORS/VPS4B/FIRRM/MTCL2	48
CC	GO:0005930	axoneme	44/3407	187/19960	0.235294117647059	1.3784768383432	2.35907053111785	0.0143233785417827	0.127587265231781	0.105051931532144	ARFGEF2/ARL13B/BBS7/CCDC39/CCDC63/CEP162/CFAP221/CFAP43/CFAP54/CFAP77/DCDC2/DNAH12/DNAH17/DNAH5/DNAH9/DNAL1/EFHC2/IQUB/KIFAP3/LCA5/MAP1LC3B/MNS1/PIK3C3/PRKACA/RIBC2/RP1/RPGRIP1/RPGRIP1L/RSPH9/SPACA9/SPAG16/TEKT5/TSSK6/TUBB4A/WDPCP/WDR11/ODAD2/CFAP107/CFAP90/PIERCE1/CFAP210/CIMIP2B/DYNLT4/SPMIP11	44
CC	GO:0005635	nuclear envelope	104/3407	498/19960	0.208835341365462	1.22346739467409	2.29114302714413	0.014413615577502	0.127587265231781	0.105051931532144	ACKR2/ADRA1B/AHCTF1/AKAP6/ALOX5/ALOX5AP/ATF6/ATP11B/ATR/BANF1/BAX/BCL2/BCL2L1/BNIP2/BOK/BRIP1/C9orf72/CACYBP/CD2AP/CEP128/CETN2/CLIC1/CLMN/CNEP1R1/CUEDC2/DNAJB14/DUSP2/EDNRB/ENO1/EPHA3/FAM169A/FANCL/GABRB1/GAPDH/GCHFR/INPP4A/INTS2/INTS5/ITPR1/LEMD3/LMNA/LMO7/LRRC59/LTC4S/MAD1L1/MAD2L1BP/MATR3/MGST2/MNS1/MTMR6/MX1/MYO6/NAPEPLD/NAV3/NEMP1/NRM/NUDT1/NUP153/NUP155/NUP54/NXT1/NXT2/OSBPL8/PAFAH1B1/PARP8/PCM1/PRKG2/PTGER3/PTGS2/RAC2/RANBP3L/RB1CC1/RNF13/RNF180/RNF6/SCAI/SHISA5/SIRT1/SLC22A18/SMAD3/SPAST/SPIN1/SYNE3/TMEM109/TMEM120A/TMEM168/TMEM170A/TMEM38B/TMX4/TNKS2/TOR1AIP1/TOR1AIP2/TOR3A/TPR/TUBB/TXLNG/UBXN4/VPS4B/WDFY3/XPO4/XPOT/ZBTB1/ZMPSTE24/ZNF354C	104
CC	GO:0030139	endocytic vesicle	77/3407	356/19960	0.216292134831461	1.26715321726914	2.30743862985942	0.0145106493599801	0.127587265231781	0.105051931532144	ABCA1/ACTG1/AMOT/AP2S1/APOE/APPL1/ATP6V0A1/ATP6V0A4/ATP6V0B/ATP6V0C/ATP7A/AVPR1A/CD207/CD3D/CD82/CFTR/CHRM2/CLCN3/CLTA/CLTB/CLTCL1/CORO1A/DNM1/DPP4/EHD2/FCGR1A/GOLIM4/GRIA2/GSN/HBB/HEATR5A/HEATR5B/KIF5B/LPAR1/LPAR2/LRRK2/MARCO/MDM2/MYO6/NCF4/NOSTRIN/PICK1/PIK3C3/PIKFYVE/RAB11FIP4/RAB13/RAB20/RAB22A/RAB39A/RAB5A/RAB7B/RAB8A/RAB9B/RAC2/RAPGEF2/RAPGEF6/RIN3/SCARB1/SLC18A3/STON1/STX7/STX8/STXBP3/STXBP4/TBC1D5/TIRAP/TLR1/TLR6/TLR9/UBA52/UBB/VAMP7/VAMP8/WAS/WNT5B/ZYX/BTBD8	77
CC	GO:0031093	platelet alpha granule lumen	19/3407	67/19960	0.283582089552239	1.6613732044211	2.46008976324577	0.0145717195351039	0.127587265231781	0.105051931532144	CFD/F5/F8/HGF/ISLR/KNG1/MMRN1/NHLRC2/ORM1/PPBP/PROS1/SERPINA3/SERPINE1/TEX264/TGFB1/THBS1/TIMP1/VEGFA/VEGFB	19
CC	GO:0000793	condensed chromosome	63/3407	284/19960	0.221830985915493	1.29960272347321	2.30703199905226	0.0150369417786377	0.130147323670278	0.1071598149742	ADD3/AGO3/AHCTF1/APC/ARID2/ATRX/AURKA/AURKB/BANF1/BAZ1B/BIRC5/BLM/BRCA2/CDC20/CENPA/CENPB/CENPC/CENPI/CENPM/CENPP/CENPS/CENPU/CENPX/DMC1/DYNC1LI2/ESRRB/H2AX/HORMAD2/KAT2B/KIF18A/KIF22/KIF2C/KIFAP3/KNTC1/LIG4/MAD1L1/MKI67/MLH3/MSH4/NEK2/P3H4/PAFAH1B1/PHF6/PPP1R12A/RASSF2/RNF212B/SETMAR/SLF1/SLF2/SMC1B/SMC2/SMC3/SMC4/SMC5/SMC6/SYCE1L/SYCP1/SYCP2/TPR/TTK/ZWILCH/FIRRM/PRP4K	63
CC	GO:0034703	cation channel complex	52/3407	228/19960	0.228070175438596	1.33615518102565	2.31600118729226	0.0152750034105943	0.130705426911108	0.107619342211005	ABCC9/AKAP6/ASPH/ATP5F1D/ATP5MC1/ATP5MG/C2CD6/CACNA1E/CACNB2/CACNB4/CATSPERD/CNGA2/CNTNAP2/FKBP1B/GRIK3/JAML/KCNA2/KCNAB1/KCNAB3/KCNC2/KCND2/KCND3/KCNG1/KCNG2/KCNJ2/KCNJ3/KCNJ4/KCNJ5/KCNK6/KCNMA1/KCNMB1/KCNQ1/MCUB/MICU3/PRKACA/RYR2/SCN1B/SCN2A/SCN3A/SCN7A/SCN8A/SCN9A/SCNN1A/SESTD1/SLC5A3/SMDT1/TMEM262/TRPC1/TRPC5/TRPC6/UNC80/ATP5MJ	52
CC	GO:0005902	microvillus	26/3407	100/19960	0.26	1.52321690636924	2.37962895587213	0.0156744872021954	0.131259708033678	0.108075722418168	ANGPT1/ATP6V1A/ATP7A/BBS2/CLIC4/CNP/DPEP1/FMN2/FSCN1/GRXCR1/IQGAP2/LRRK2/MYO1G/MYO6/PLEKHG6/PODXL/PROM1/RDX/S100P/SLC26A2/SLC38A4/SPN/STARD10/TEK/TGFB1/NHERF1	26
CC	GO:0097014	ciliary plasm	44/3407	188/19960	0.234042553191489	1.37114451473499	2.31960356975931	0.0156884113187663	0.131259708033678	0.108075722418168	ARFGEF2/ARL13B/BBS7/CCDC39/CCDC63/CEP162/CFAP221/CFAP43/CFAP54/CFAP77/DCDC2/DNAH12/DNAH17/DNAH5/DNAH9/DNAL1/EFHC2/IQUB/KIFAP3/LCA5/MAP1LC3B/MNS1/PIK3C3/PRKACA/RIBC2/RP1/RPGRIP1/RPGRIP1L/RSPH9/SPACA9/SPAG16/TEKT5/TSSK6/TUBB4A/WDPCP/WDR11/ODAD2/CFAP107/CFAP90/PIERCE1/CFAP210/CIMIP2B/DYNLT4/SPMIP11	44
CC	GO:0098858	actin-based cell projection	53/3407	234/19960	0.226495726495726	1.32693123007182	2.28224319678554	0.0164524325192392	0.13613935919766	0.112093496284926	ABI3/ADCY6/ANGPT1/ANTXR1/ATP6V1A/ATP7A/ATP8B1/BBS2/CDC14A/CLIC4/CNP/DMD/DPEP1/ERMN/FAT1/FCHSD2/FGD4/FMN2/FMR1/FSCN1/GRXCR1/IQGAP2/KPTN/LRRK2/MAP2/MTM1/MYO15A/MYO1G/MYO6/NLGN1/PAFAH1B1/PALM/PKHD1L1/PLEKHG6/PODXL/PPP1R9A/PROM1/PTPRQ/RAPH1/RDX/RHOC/RIPOR2/S100P/SLC26A2/SLC38A4/SPN/STARD10/TEK/TGFB1/TM4SF19/TWF1/UTRN/NHERF1	53
CC	GO:0032039	integrator complex	8/3407	21/19960	0.380952380952381	2.23181964303185	2.56225402628664	0.0178190484230101	0.145845037636159	0.120084891546372	ESRRB/INTS2/INTS5/INTS6/INTS6L/INTS7/INTS8/NIPBL	8
CC	GO:0034706	sodium channel complex	9/3407	25/19960	0.36	2.1090695626651	2.51731619220176	0.0181670338882898	0.145946895802221	0.120168758827858	GRIK3/JAML/SCN1B/SCN2A/SCN3A/SCN7A/SCN8A/SCN9A/SCNN1A	9
CC	GO:0045335	phagocytic vesicle	35/3407	145/19960	0.241379310344828	1.4141271014038	2.27058473481357	0.0184556657193436	0.145946895802221	0.120168758827858	ABCA1/ACTG1/APPL1/ATP6V0A1/ATP6V0A4/ATP6V0B/ATP6V0C/ATP7A/CD82/CLCN3/CORO1A/GSN/KIF5B/LRRK2/NCF4/PIK3C3/PIKFYVE/RAB20/RAB22A/RAB39A/RAB5A/RAB7B/RAB8A/RAB9B/RAC2/STX8/STXBP3/STXBP4/TLR1/TLR6/TLR9/VAMP7/VAMP8/WAS/ZYX	35
CC	GO:0034399	nuclear periphery	37/3407	155/19960	0.238709677419355	1.39848698599657	2.25948606165879	0.018675264840956	0.145946895802221	0.120168758827858	AHCTF1/ALOX5/ANXA2/ARFGEF1/ARID2/ATXN7/BLM/CFL1/CFL2/CLIC4/EIF6/FIGN/GMCL1/HLTF/KIN/KRT18/KRT8/LMNA/LRIF1/MATR3/MORC3/NUP153/PHF5A/PIAS4/PPIG/PRPF40A/PSIP1/RNASEL/SATB1/SMC3/STAG2/TGFB1I1/TINF2/TPR/UHRF1/XPOT/ZNF326	37
CC	GO:0001726	ruffle	43/3407	185/19960	0.232432432432432	1.36171157949849	2.24236924640701	0.0187806798704662	0.145946895802221	0.120168758827858	ABCA7/ACAP2/ALS2/AMOT/APC/APPL1/BMX/CD2AP/CDK6/CFL1/CLCN3/EPB41L5/FGD4/FGD6/FSCN1/KIF18A/MEFV/MTM1/MTMR6/MYO6/NCKAP1/PDLIM7/PDXP/PIP5K1A/PLEKHA1/PLEKHO1/PODXL/PSD2/PSD3/PTPRJ/RAB22A/RAB5A/RASA1/ROCK1/S100A11/SAMSN1/SH3BGRL3/THEM4/TIRAP/TLR4/TRPM7/TWF1/NHERF1	43
CC	GO:0036064	ciliary basal body	42/3407	180/19960	0.233333333333333	1.36698953135701	2.24385031976777	0.0188106050243555	0.145946895802221	0.120168758827858	AHI1/ATXN10/AURKA/BBS2/BBS7/CAMSAP2/CCDC66/CCDC88A/CDC14A/CDC45/CENPJ/CEP290/CETN2/CPLANE2/DAW1/DZIP1/EFHC2/GAS2L2/IFT80/IFT81/INTU/KIFAP3/LCA5/MLF1/NEDD1/ODF2L/PCM1/PIN1/PJA2/RAB8A/RP2/RPGR/RPGRIP1L/RTTN/SPACA9/SSX2IP/TOPORS/TSGA10IP/TTBK2/TTLL7/WDR11/CFAP90	42
CC	GO:0044853	plasma membrane raft	29/3407	116/19960	0.25	1.46463164073965	2.27688064366852	0.0190659433355191	0.145946895802221	0.120168758827858	ADRA1B/AKAP6/BMPR2/CAV2/CAVIN3/CDH1/CHRNA3/CR1/EHD2/F2R/FLOT1/FXYD1/GASK1A/HTR2A/JAK2/KCND2/KCNMA1/KIF18A/LRP6/LRRK2/PLPP2/PRKACA/PTGS2/SCARB1/SELE/SKAP1/SMPD2/SPRED1/TREM2	29
CC	GO:0060205	cytoplasmic vesicle lumen	71/3407	329/19960	0.21580547112462	1.26430208501538	2.19302925386398	0.0191882372967063	0.145946895802221	0.120168758827858	AGL/ALOX5/ANXA2/APRT/ARSB/CANT1/CEP290/CFD/CHIT1/CLEC3B/COTL1/CRISPLD2/CSNK2B/CSTB/CTSA/CTSD/CTSW/CTSZ/CYB5R3/DDX3X/ECM1/EEF2/EPX/F5/F8/FAM3C/FCN1/FTL/GLA/GMFG/GRN/GSN/GSTP1/GZMB/HGF/ISLR/KNG1/LGALS3BP/LRRC7/MAN2B1/MIF/MMRN1/NHLRC2/NHLRC3/ORM1/PENK/PKM/POMC/PPBP/PPIA/PRF1/PROS1/PSMB1/PSMC3/PTGES2/PTPN6/PYCARD/ROCK1/S100A11/S100P/SERPINA3/SERPINE1/SERPINI1/TEX264/TGFB1/THBS1/TIMP1/TRAPPC1/TUBB/VEGFA/VEGFB	71
CC	GO:0016324	apical plasma membrane	86/3407	408/19960	0.21078431372549	1.23488550101579	2.17474226643595	0.0194535251748503	0.146485044566623	0.120611856084072	ABCB1/ABCC2/ABCG2/ANK2/ASPM/ATP4A/ATP6V0A4/ATP6V1A/ATP7A/ATP8B1/BMPR2/CFTR/CLDN4/CLDND1/CNTFR/CTSB/DDR2/DPEP1/DPP4/DSG2/DSTYK/ECRG4/EPS15/F2RL2/FAT1/FXYD1/FZD6/GNAT1/GPR143/JAG1/KCNC2/KCNMA1/KCNQ1/KL/LCT/LMO7/MFSD4B/MGAM/NHS/OCEL1/P2RY1/P2RY4/PARD6B/PODXL/PRKAA1/PRKCI/PRKG2/PROM1/PTPRQ/RAPGEF2/RAPGEF6/RDX/RIPOR2/SCNN1A/SHROOM4/SLC16A1/SLC16A8/SLC22A18/SLC26A2/SLC26A7/SLC26A9/SLC2A13/SLC30A5/SLC31A1/SLC39A14/SLC39A6/SLC3A2/SLC43A1/SLC4A10/SLC4A5/SLC5A10/SLC5A11/SLC5A2/SLC5A3/SLCO1A2/STXBP3/TEK/THY1/TLR9/TMEM114/TMEM30A/VANGL2/WDPCP/ZMYND10/PALS1/NHERF1	86
CC	GO:0031983	vesicle lumen	71/3407	330/19960	0.215151515151515	1.26047086657594	2.16457716904073	0.0204698603632794	0.149871168669874	0.123399899834425	AGL/ALOX5/ANXA2/APRT/ARSB/CANT1/CEP290/CFD/CHIT1/CLEC3B/COTL1/CRISPLD2/CSNK2B/CSTB/CTSA/CTSD/CTSW/CTSZ/CYB5R3/DDX3X/ECM1/EEF2/EPX/F5/F8/FAM3C/FCN1/FTL/GLA/GMFG/GRN/GSN/GSTP1/GZMB/HGF/ISLR/KNG1/LGALS3BP/LRRC7/MAN2B1/MIF/MMRN1/NHLRC2/NHLRC3/ORM1/PENK/PKM/POMC/PPBP/PPIA/PRF1/PROS1/PSMB1/PSMC3/PTGES2/PTPN6/PYCARD/ROCK1/S100A11/S100P/SERPINA3/SERPINE1/SERPINI1/TEX264/TGFB1/THBS1/TIMP1/TRAPPC1/TUBB/VEGFA/VEGFB	71
CC	GO:0042470	melanosome	28/3407	112/19960	0.25	1.46463164073965	2.23705424584783	0.0209728011188178	0.149871168669874	0.123399899834425	ANXA2/ANXA6/APOE/ATP6V0A1/ATP7A/CD63/CNP/CTSB/CTSD/DCT/DTNBP1/FLOT1/GCHFR/GNA13/GPNMB/GPR143/MFSD12/MLANA/OCA2/PDCD6IP/PMEL/PPIB/RAB5A/RAB5C/SLC24A5/SLC3A2/SYTL2/TYR	28
CC	GO:0048770	pigment granule	28/3407	112/19960	0.25	1.46463164073965	2.23705424584783	0.0209728011188178	0.149871168669874	0.123399899834425	ANXA2/ANXA6/APOE/ATP6V0A1/ATP7A/CD63/CNP/CTSB/CTSD/DCT/DTNBP1/FLOT1/GCHFR/GNA13/GPNMB/GPR143/MFSD12/MLANA/OCA2/PDCD6IP/PMEL/PPIB/RAB5A/RAB5C/SLC24A5/SLC3A2/SYTL2/TYR	28
CC	GO:0000800	lateral element	6/3407	14/19960	0.428571428571429	2.51079709841083	2.56542516705177	0.0212964343262637	0.149871168669874	0.123399899834425	BLM/BRCA2/DMC1/SMC1B/SMC3/SYCP2	6
CC	GO:0019908	nuclear cyclin-dependent protein kinase holoenzyme complex	6/3407	14/19960	0.428571428571429	2.51079709841083	2.56542516705177	0.0212964343262637	0.149871168669874	0.123399899834425	CCNC/CCNT1/CDK13/MED12/MED13/RB1	6
CC	GO:0031010	ISWI-type complex	6/3407	14/19960	0.428571428571429	2.51079709841083	2.56542516705177	0.0212964343262637	0.149871168669874	0.123399899834425	BAZ1A/BAZ1B/BPTF/CECR2/RBBP4/RSF1	6
CC	GO:0035253	ciliary rootlet	6/3407	14/19960	0.428571428571429	2.51079709841083	2.56542516705177	0.0212964343262637	0.149871168669874	0.123399899834425	KIF5A/KIF5B/KIF5C/KLC3/RPGRIP1/RPGRIP1L	6
CC	GO:0005666	RNA polymerase III complex	7/3407	18/19960	0.388888888888889	2.27831588559502	2.46154160630706	0.0232913873543816	0.160610991464234	0.132242781816501	POLR1D/POLR2E/POLR2F/POLR2L/POLR3C/POLR3F/POLR3G	7
CC	GO:0016282	eukaryotic 43S preinitiation complex	7/3407	18/19960	0.388888888888889	2.27831588559502	2.46154160630706	0.0232913873543816	0.160610991464234	0.132242781816501	DHX29/EIF3A/EIF3D/EIF3F/EIF3G/EIF3K/EIF3L	7
CC	GO:0005769	early endosome	91/3407	438/19960	0.207762557077626	1.21718245942747	2.08505130745971	0.0236582444281644	0.160610991464234	0.132242781816501	ABCA7/ACKR2/ALS2/ANK2/ANXA2/AP1M1/APOC2/APOE/APPL1/ATP11A/ATP11B/ATP13A4/ATP7A/BLOC1S1/BOK/CD207/CFTR/CLCN3/CLCN5/CLVS2/CMTM6/CNTNAP2/CORO1A/DIAPH2/DKK1/DNAJC13/DNER/EEA1/EHD2/EPHA3/EPS15/F2R/FCGR1A/FLOT1/GPNMB/HAS3/HFE/IFITM3/INPP4A/KCNQ1/KDR/KIFC1/LAMP3/LIPG/LMTK2/LNPEP/LRP6/MAP2K2/MCOLN3/MMGT1/NAPEPLD/NIPA1/PDLIM4/PI4K2B/PICK1/PIKFYVE/PLPP2/RAB22A/RAB4B/RAB5A/RAB5C/RABGAP1L/RAP1A/RHOD/RIN3/SGK3/SH3GL1/SIGLEC1/SLC31A1/SLC39A14/SNX16/SNX7/STAM/STX7/STX8/TICAM1/TLR3/TLR4/TLR9/TMEM127/TMEM184A/TMEM30A/UBXN6/VAMP8/VPS28/VPS35/WDFY4/ZFYVE16/ZMPSTE24/PHB1/BLTP3B	91
CC	GO:0032839	dendrite cytoplasm	9/3407	26/19960	0.346153846153846	2.0279515025626	2.37946417808216	0.0236757238413412	0.160610991464234	0.132242781816501	GRIK3/HPCA/KIF5A/KIF5B/KIF5C/KIFAP3/LRRK2/MAP2/UHMK1	9
CC	GO:0070069	cytochrome complex	12/3407	39/19960	0.307692307692308	1.80262355783342	2.27617545946797	0.0254066413494114	0.169432156196435	0.139505892220172	COX4I1/COX5A/COX5B/COX6A1/COX6A2/COX7A2L/COX7C/COX8A/NDUFA4L2/UQCRC1/UQCRH/UQCRQ	12
CC	GO:0061695	transferase complex, transferring phosphorus-containing groups	65/3407	302/19960	0.21523178807947	1.26094114765666	2.07297217448335	0.0254260739046443	0.169432156196435	0.139505892220172	ACVR1C/ACVR2B/ATG101/ATXN7/AZI2/C9orf72/CAB39L/CCNB2/CCNC/CCND3/CCNG1/CCNL1/CCNT1/CDC73/CDK13/CDK6/CHUK/CSNK2B/DBF4/DNA2/GTF2A1/GTF2F1/GTF2H3/KAT2A/MAD2L2/MED12/MED13/NEK10/PARD6B/PFKFB1/PHKA1/PHKB/PIK3C3/PIK3CA/PIK3CB/PIK3CG/PIK3R1/PIK3R3/POLA2/POLD4/POLR1D/POLR1E/POLR2E/POLR2F/POLR2G/POLR2I/POLR2L/POLR3C/POLR3F/POLR3G/PRKAA1/PRKAB2/PRKACA/PRKCI/PYCARD/RB1/RB1CC1/REV3L/STING1/TAF1/TAF10/TAF13/TAF4B/TANK/TBC1D5	65
CC	GO:0030660	Golgi-associated vesicle membrane	16/3407	57/19960	0.280701754385965	1.64449868433926	2.21063626275174	0.0260590499174304	0.170417299092352	0.140317032453199	AP1M1/CFTR/CLTA/CLTB/CLTCL1/CNGA2/COPE/COPG2/COPZ1/COPZ2/DIPK2A/GOPC/RASSF9/RHO/SLC18A3/ZDHHC17	16
CC	GO:1904813	ficolin-1-rich granule lumen	30/3407	124/19960	0.241935483870968	1.41738545878031	2.11513555542612	0.0267204465923932	0.170417299092352	0.140317032453199	AGL/ALOX5/ARSB/CANT1/CDK13/CFD/COTL1/CRISPLD2/CSNK2B/CST3/CSTB/CTSB/CTSD/CTSZ/DDX3X/EEF2/FCN1/FGL2/FTH1/GMFG/GSN/GSTP1/HBB/MIF/MMP9/PKM/PLEKHO2/PPIA/PSMB1/PSMC3	30
CC	GO:0030122	AP-2 adaptor complex	5/3407	11/19960	0.454545454545455	2.66296661952664	2.50285913524083	0.0269541414402047	0.170417299092352	0.140317032453199	AP2S1/SLC18A3/STON1/TBC1D5/BTBD8	5
CC	GO:0030128	clathrin coat of endocytic vesicle	5/3407	11/19960	0.454545454545455	2.66296661952664	2.50285913524083	0.0269541414402047	0.170417299092352	0.140317032453199	AP2S1/SLC18A3/STON1/TBC1D5/BTBD8	5
CC	GO:0098843	postsynaptic endocytic zone	5/3407	11/19960	0.454545454545455	2.66296661952664	2.50285913524083	0.0269541414402047	0.170417299092352	0.140317032453199	CALY/CLTA/CLTB/EPS15/GRIA2	5
