category	subcategory	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Metabolism	Lipid metabolism	hsa00100	Steroid biosynthesis	3/1529	20/9560	0.15	0.937867887508175	-0.121361822849549	0.641963911263221	0.885554960596301	0.713144848376452	1594/2222/51478	3
Human Diseases	Substance dependence	hsa05033	Nicotine addiction	6/1529	41/9560	0.146341463414634	0.914993060983586	-0.237999367897296	0.659370474204929	0.905985415344568	0.729597665199818	1137/2559/2560/2891/116444/246213	6
Organismal Systems	Immune system	hsa04657	IL-17 signaling pathway	14/1529	95/9560	0.147368421052632	0.921414064920312	-0.335870204868278	0.67418754189587	0.917223657862985	0.738647916300458	836/6356/6361/1147/2354/27190/3727/6885/4314/4318/5743/257397/7188/29761	14
Metabolism	Glycan biosynthesis and metabolism	hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	3/1529	21/9560	0.142857142857143	0.893207511912548	-0.213758842201077	0.675741445034932	0.917223657862985	0.738647916300458	79586/54480/64131	3
Metabolism	Nucleotide metabolism	hsa00230	Purine metabolism	19/1529	128/9560	0.1484375	0.928098430346632	-0.357327647969961	0.676335703854327	0.917223657862985	0.738647916300458	112/270/353/124583/22875/956/2977/2983/2987/51020/144811/4833/30833/84618/4907/5140/8654/5148/6241	19
Metabolism	Carbohydrate metabolism	hsa00051	Fructose and mannose metabolism	5/1529	35/9560	0.142857142857143	0.893207511912548	-0.276164210518503	0.679189331777767	0.917223657862985	0.738647916300458	2203/8790/2762/5207/5372	5
Metabolism	Glycan biosynthesis and metabolism	hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate	2/1529	14/9560	0.142857142857143	0.893207511912548	-0.17446936015472	0.68069033635104	0.917223657862985	0.738647916300458	10678/8704	2
Cellular Processes	Cell growth and death	hsa04217	Necroptosis	25/1529	168/9560	0.148809523809524	0.930424491575571	-0.396969507141178	0.686299855154271	0.921225574803234	0.741870693628302	581/596/330/10059/5610/355/2495/2512/3014/3456/90865/3717/5478/29108/6609/6776/148022/7098/7099/8795/8743/7188/54822/9525/81030	25
Human Diseases	Cancer: specific types	hsa05217	Basal cell carcinoma	9/1529	63/9560	0.142857142857143	0.893207511912548	-0.371058958499238	0.696695906768263	0.931597208667141	0.750223057500005	324/8313/581/8323/4616/83439/51384/81029/7479	9
Organismal Systems	Sensory system	hsa04744	Phototransduction	4/1529	29/9560	0.137931034482759	0.862407252881081	-0.323780333762859	0.703859485588217	0.932795459434121	0.751188018907888	2779/2792/5148/6010	4
Metabolism	Lipid metabolism	hsa00071	Fatty acid degradation	6/1529	43/9560	0.13953488372093	0.872435244193651	-0.365796929524248	0.705633234624143	0.932795459434121	0.751188018907888	34/36/51/2182/23305/3033	6
Metabolism	Amino acid metabolism	hsa00340	Histidine metabolism	3/1529	22/9560	0.136363636363636	0.852607170461977	-0.301984184090477	0.707102157789591	0.932795459434121	0.751188018907888	218/3067/4128	3
Metabolism	Amino acid metabolism	hsa00330	Arginine and proline metabolism	7/1529	50/9560	0.14	0.875343361674297	-0.385598481657998	0.708283085243674	0.932795459434121	0.751188018907888	384/548596/2593/4128/4842/4942/283208	7
Human Diseases	Endocrine and metabolic disease	hsa04940	Type I diabetes mellitus	6/1529	44/9560	0.136363636363636	0.852607170461977	-0.427563514572198	0.727096093608333	0.947940336734871	0.763384315814238	355/3002/3108/3592/4049/5551	6
Metabolism	Lipid metabolism	hsa00565	Ether lipid metabolism	7/1529	51/9560	0.137254901960784	0.85817976634735	-0.443078851648898	0.728203887050985	0.947940336734871	0.763384315814238	8540/133121/284161/5048/26279/8612/85465	7
Organismal Systems	Digestive system	hsa04979	Cholesterol metabolism	7/1529	51/9560	0.137254901960784	0.85817976634735	-0.443078851648898	0.728203887050985	0.947940336734871	0.763384315814238	19/51129/344/348/3990/9388/949	7
Genetic Information Processing	Replication and repair	hsa03430	Mismatch repair	3/1529	23/9560	0.130434782608696	0.81553729348537	-0.386448622641093	0.736079745716762	0.947940336734871	0.763384315814238	27030/57804/5982	3
Organismal Systems	Endocrine system	hsa04614	Renin-angiotensin system	3/1529	23/9560	0.130434782608696	0.81553729348537	-0.386448622641093	0.736079745716762	0.947940336734871	0.763384315814238	1215/5476/4012	3
Organismal Systems	Excretory system	hsa04964	Proximal tubule bicarbonate reclamation	3/1529	23/9560	0.130434782608696	0.81553729348537	-0.386448622641093	0.736079745716762	0.947940336734871	0.763384315814238	478/486/2744	3
Metabolism	Metabolism of cofactors and vitamins	hsa00760	Nicotinate and nicotinamide metabolism	5/1529	38/9560	0.131578947368421	0.822691129393136	-0.477840915502327	0.749268742559806	0.956495377699431	0.770273762164826	30833/84618/4907/83594/23411	5
Metabolism	Glycan biosynthesis and metabolism	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	2/1529	16/9560	0.125	0.781556572923479	-0.381556554103688	0.751339419180011	0.956495377699431	0.770273762164826	2717/6489	2
Organismal Systems	Circulatory system	hsa04261	Adrenergic signaling in cardiomyocytes	22/1529	154/9560	0.142857142857143	0.893207511912548	-0.58293984175907	0.752034149651509	0.956495377699431	0.770273762164826	112/147/478/490/596/783/785/1385/486/2770/3784/5294/5499/5518/5523/5566/11069/6262/6324/6332/6546/7139	22
NA	NA	hsa04981	Folate transport and metabolism	4/1529	31/9560	0.129032258064516	0.80676807527585	-0.470176830213084	0.753685469533936	0.956495377699431	0.770273762164826	1244/9429/2346/10588	4
Genetic Information Processing	Translation	hsa03013	Nucleocytoplasmic transport	15/1529	108/9560	0.138888888888889	0.868396192137199	-0.600127650794021	0.763706267108911	0.962220725292373	0.774884432673997	25909/1917/3841/51068/9972/9631/53371/29107/55916/51808/5411/79228/7175/64328/11260	15
Organismal Systems	Nervous system	hsa04720	Long-term potentiation	9/1529	67/9560	0.134328358208955	0.839881690305829	-0.573854535214543	0.765362710176522	0.962220725292373	0.774884432673997	673/2891/3708/3709/3845/5605/5499/5566/5906	9
Human Diseases	Immune disease	hsa05330	Allograft rejection	5/1529	39/9560	0.128205128205128	0.801596485049722	-0.541708366803882	0.76992142136796	0.962220725292373	0.774884432673997	355/3002/3108/3592/5551	5
Cellular Processes	Transport and catabolism	hsa04136	Autophagy - other	4/1529	32/9560	0.125	0.781556572923479	-0.540055330292677	0.77605432300808	0.962220725292373	0.774884432673997	60673/115201/84971/5289	4
Human Diseases	Immune disease	hsa05310	Asthma	4/1529	32/9560	0.125	0.781556572923479	-0.540055330292677	0.77605432300808	0.962220725292373	0.774884432673997	6356/8288/2207/3108	4
Metabolism	Global and overview maps	hsa01230	Biosynthesis of amino acids	10/1529	75/9560	0.133333333333333	0.833660344451711	-0.631005177132665	0.78101407775264	0.962220725292373	0.774884432673997	384/586/2023/2597/4144/162417/26227/5315/6888/8277	10
Organismal Systems	Endocrine system	hsa04918	Thyroid hormone synthesis	10/1529	75/9560	0.133333333333333	0.833660344451711	-0.631005177132665	0.78101407775264	0.962220725292373	0.774884432673997	112/432/433/478/1385/486/3708/3709/5566/7270	10
Metabolism	Energy metabolism	hsa00910	Nitrogen metabolism	2/1529	17/9560	0.117647058823529	0.735582656869157	-0.476098810532125	0.781324920549696	0.962220725292373	0.774884432673997	11238/767	2
Organismal Systems	Nervous system	hsa04727	GABAergic synapse	12/1529	89/9560	0.134831460674157	0.84302731461409	-0.649151901445932	0.783010561555971	0.962220725292373	0.774884432673997	112/2559/2560/2744/2770/2783/55970/2792/2793/5566/54407/6529	12
Human Diseases	Substance dependence	hsa05031	Amphetamine addiction	9/1529	69/9560	0.130434782608696	0.81553729348537	-0.670968753264642	0.79525253163417	0.97080878258386	0.781800467349994	1385/2354/2891/116444/4128/5499/84152/5566/23411	9
Organismal Systems	Digestive system	hsa04976	Bile secretion	12/1529	90/9560	0.133333333333333	0.833660344451711	-0.691778760090011	0.795805417271388	0.97080878258386	0.781800467349994	5243/1244/9429/112/361/478/1080/486/5566/949/57835/6579	12
Cellular Processes	Cell growth and death	hsa04114	Oocyte meiosis	19/1529	139/9560	0.136690647482014	0.854651791973877	-0.753171261755949	0.806140604496173	0.97080878258386	0.781800467349994	112/10393/6790/9133/991/996/132864/3708/3709/8379/10459/5499/5518/5566/9232/9978/9748/27127/9126	19
Human Diseases	Substance dependence	hsa05032	Morphine addiction	12/1529	91/9560	0.131868131868132	0.824499241765429	-0.733960682049967	0.808046837713588	0.97080878258386	0.781800467349994	112/2559/2560/2770/2783/55970/2792/2793/3760/3762/5140/5566	12
Metabolism	Glycan biosynthesis and metabolism	hsa00511	Other glycan degradation	2/1529	18/9560	0.111111111111111	0.694716953709759	-0.565645574556113	0.808086579898497	0.97080878258386	0.781800467349994	4125/23324	2
Organismal Systems	Digestive system	hsa04980	Cobalamin transport and metabolism	2/1529	18/9560	0.111111111111111	0.694716953709759	-0.565645574556113	0.808086579898497	0.97080878258386	0.781800467349994	326625/4594	2
Human Diseases	Endocrine and metabolic disease	hsa04950	Maturity onset diabetes of the young	3/1529	26/9560	0.115384615384615	0.72143683654475	-0.620580245021959	0.809470933329235	0.97080878258386	0.781800467349994	168620/3171/2645	3
Organismal Systems	Immune system	hsa04640	Hematopoietic cell lineage	13/1529	100/9560	0.13	0.812818835840419	-0.820997314181924	0.830618884930656	0.984165665067285	0.792556877010904	929/945/915/916/1378/1436/2057/2209/2811/2815/3108/3673/3676	13
Organismal Systems	Endocrine system	hsa04912	GnRH signaling pathway	12/1529	93/9560	0.129032258064516	0.80676807527585	-0.817032488263087	0.830894405305452	0.984165665067285	0.792556877010904	112/3708/3709/3845/5605/5606/5608/4214/10746/5566/6654/6655	12
Organismal Systems	Sensory system	hsa04742	Taste transduction	11/1529	86/9560	0.127906976744186	0.799732307177514	-0.813989102241277	0.831582431789683	0.984165665067285	0.792556877010904	112/2559/2914/3351/5028/5030/5566/6326/6328/6335/6337	11
Metabolism	Glycan biosynthesis and metabolism	hsa00531	Glycosaminoglycan degradation	2/1529	19/9560	0.105263157894737	0.658152903514509	-0.650784062464078	0.831887883079797	0.984165665067285	0.792556877010904	411/60495	2
Genetic Information Processing	Translation	hsa00970	Aminoacyl-tRNA biosynthesis	8/1529	66/9560	0.121212121212121	0.757873040410647	-0.861223086377447	0.849527217862738	0.990069039072446	0.797310913685245	79587/1615/10667/92935/79731/51091/6897/7453	8
Human Diseases	Immune disease	hsa05321	Inflammatory bowel disease	8/1529	66/9560	0.121212121212121	0.757873040410647	-0.861223086377447	0.849527217862738	0.990069039072446	0.797310913685245	3108/3592/3595/4087/4088/30009/7040/7099	8
Human Diseases	Infectious disease: bacterial	hsa05150	Staphylococcus aureus infection	13/1529	102/9560	0.127450980392157	0.796881211608253	-0.899861536660596	0.850713229809141	0.990069039072446	0.797310913685245	712/713/717/728/629/1675/3075/2209/2357/3108/3875/147183/720	13
Metabolism	Glycan biosynthesis and metabolism	hsa00513	Various types of N-glycan biosynthesis	5/1529	44/9560	0.113636363636364	0.710505975384981	-0.839776826321917	0.854095148084877	0.990069039072446	0.797310913685245	440138/10195/8704/84061/10905	5
Metabolism	Xenobiotics biodegradation and metabolism	hsa00983	Drug metabolism - other enzymes	10/1529	81/9560	0.123456790123457	0.771907726344177	-0.899491332207808	0.854876766253621	0.990069039072446	0.797310913685245	1806/2944/9446/2950/4258/4833/6241/7083/7172/7371	10
Metabolism	Global and overview maps	hsa01200	Carbon metabolism	15/1529	117/9560	0.128205128205128	0.801596485049722	-0.942133525971158	0.85876231282737	0.990069039072446	0.797310913685245	51/2023/2203/2539/2597/2645/4200/4594/25796/26227/5315/6390/8803/6888/8277	15
Metabolism	Amino acid metabolism	hsa00270	Cysteine and methionine metabolism	6/1529	52/9560	0.115384615384615	0.72143683654475	-0.878832140814383	0.85957283334943	0.990069039072446	0.797310913685245	586/259307/144811/4144/4507/26227	6
Organismal Systems	Endocrine system	hsa04913	Ovarian steroidogenesis	6/1529	52/9560	0.115384615384615	0.72143683654475	-0.878832140814383	0.85957283334943	0.990069039072446	0.797310913685245	112/240/51478/5566/5743/949	6
Metabolism	Metabolism of cofactors and vitamins	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	1/1529	12/9560	0.0833333333333333	0.52103771528232	-0.724370733257203	0.876641389227929	1	0.805308399939677	51805	1
Metabolism	Glycan biosynthesis and metabolism	hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	3/1529	30/9560	0.1	0.625245258338784	-0.896987671822702	0.879848715911631	1	0.805308399939677	8705/5277/23556	3
Human Diseases	Drug resistance: antineoplastic	hsa01523	Antifolate resistance	3/1529	30/9560	0.1	0.625245258338784	-0.896987671822702	0.879848715911631	1	0.805308399939677	1244/9429/1147	3
Metabolism	Metabolism of other amino acids	hsa00410	beta-Alanine metabolism	3/1529	31/9560	0.0967741935483871	0.605076056456887	-0.960938976390295	0.893366206594956	1	0.805308399939677	51/218/1806	3
Metabolism	Amino acid metabolism	hsa00310	Lysine degradation	7/1529	63/9560	0.111111111111111	0.694716953709759	-1.06073012468038	0.896194697650342	1	0.805308399939677	55870/79709/3033/58508/5351/6419/79723	7
Metabolism	Carbohydrate metabolism	hsa00630	Glyoxylate and dicarboxylate metabolism	3/1529	32/9560	0.09375	0.58616742969261	-1.02311380312183	0.90550191869015	1	0.805308399939677	9380/81888/4594	3
Metabolism	Lipid metabolism	hsa00561	Glycerolipid metabolism	7/1529	65/9560	0.107692307692308	0.673341047441767	-1.15299897043807	0.913164205556199	1	0.805308399939677	8526/1608/160851/2717/3990/9388/8612	7
Organismal Systems	Endocrine system	hsa04927	Cortisol synthesis and secretion	7/1529	65/9560	0.107692307692308	0.673341047441767	-1.15299897043807	0.913164205556199	1	0.805308399939677	112/1385/3708/3709/5443/5566/949	7
Metabolism	Lipid metabolism	hsa00564	Glycerophospholipid metabolism	12/1529	103/9560	0.116504854368932	0.728441077676253	-1.2090135128937	0.915331997195208	1	0.805308399939677	1103/8526/1608/160851/55500/64850/79143/162466/26279/8612/85465/259230	12
Metabolism	Xenobiotics biodegradation and metabolism	hsa00982	Drug metabolism - cytochrome P450	8/1529	73/9560	0.10958904109589	0.685200283110996	-1.1780303336257	0.915463751058016	1	0.805308399939677	218/2327/2944/9446/2950/27306/4128/4258	8
Metabolism	Global and overview maps	hsa01210	2-Oxocarboxylic acid metabolism	3/1529	33/9560	0.0909090909090909	0.568404780307985	-1.08362913634839	0.91637345165245	1	0.805308399939677	586/1629/162417	3
Organismal Systems	Immune system	hsa04672	Intestinal immune network for IgA production	5/1529	50/9560	0.1	0.625245258338784	-1.15922313740836	0.91959468042644	1	0.805308399939677	2826/3108/3676/3695/7040	5
Metabolism	Metabolism of cofactors and vitamins	hsa00730	Thiamine metabolism	1/1529	15/9560	0.0666666666666667	0.416830172225856	-0.986229229723048	0.926925331159889	1	0.805308399939677	249	1
Metabolism	Carbohydrate metabolism	hsa00010	Glycolysis / Gluconeogenesis	7/1529	67/9560	0.104477611940299	0.653241314682311	-1.24276258333391	0.927688106888177	1	0.805308399939677	218/2023/2203/92579/2597/2645/5315	7
Organismal Systems	Digestive system	hsa04975	Fat digestion and absorption	4/1529	43/9560	0.0930232558139535	0.581623496129101	-1.19971099802355	0.929726775758241	1	0.805308399939677	19/26279/8612/949	4
Organismal Systems	Endocrine system	hsa04925	Aldosterone synthesis and secretion	11/1529	98/9560	0.112244897959184	0.701805902217002	-1.29463030739608	0.929738941196872	1	0.805308399939677	112/478/490/1385/3708/3709/3762/4929/5443/5566/949	11
Organismal Systems	Endocrine system	hsa03320	PPAR signaling pathway	8/1529	76/9560	0.105263157894737	0.658152903514509	-1.30547355750043	0.935049412316184	1	0.805308399939677	34/51/2182/23305/51129/5170/5465/28965	8
Metabolism	Lipid metabolism	hsa00592	alpha-Linolenic acid metabolism	2/1529	26/9560	0.0769230769230769	0.480957891029834	-1.15631684809311	0.936182849903183	1	0.805308399939677	51/26279	2
NA	NA	hsa04382	Cornified envelope formation	27/1529	217/9560	0.124423963133641	0.777954929730284	-1.44362032748471	0.941731873760676	1	0.805308399939677	1041/53842/1365/100288814/1364/1308/1286/1287/126410/1823/1829/6785/2531/3875/147183/3856/353238/5518/5523/6282/6284/140576/6275/10558/55304/7051/7082	27
Human Diseases	Immune disease	hsa05332	Graft-versus-host disease	4/1529	45/9560	0.0888888888888889	0.555773562967808	-1.30326106857477	0.944105771888762	1	0.805308399939677	355/3002/3108/5551	4
Environmental Information Processing	Signal transduction	hsa04330	Notch signaling pathway	6/1529	62/9560	0.0967741935483871	0.605076056456887	-1.36118886490235	0.945888340827288	1	0.805308399939677	10683/182/2648/8850/84441/5986	6
Metabolism	Lipid metabolism	hsa00120	Primary bile acid biosynthesis	1/1529	17/9560	0.0588235294117647	0.367791328434579	-1.13832849606786	0.948462692254934	1	0.805308399939677	9420	1
Metabolism	Metabolism of cofactors and vitamins	hsa00790	Folate biosynthesis	2/1529	28/9560	0.0714285714285714	0.446603755956274	-1.27952379451382	0.952120925650391	1	0.805308399939677	249/5860	2
Environmental Information Processing	Signal transduction	hsa04340	Hedgehog signaling pathway	5/1529	56/9560	0.0892857142857143	0.558254694945342	-1.44656483233315	0.957628927378751	1	0.805308399939677	596/1456/11127/5566/339745	5
Metabolism	Metabolism of cofactors and vitamins	hsa00670	One carbon pool by folate	3/1529	39/9560	0.0769230769230769	0.480957891029834	-1.41715963662809	0.960859649985691	1	0.805308399939677	29958/4144/10588	3
Metabolism	Carbohydrate metabolism	hsa00020	Citrate cycle (TCA cycle)	2/1529	30/9560	0.0666666666666667	0.416830172225856	-1.39583596400566	0.964211313300029	1	0.805308399939677	6390/8803	2
Metabolism	Metabolism of cofactors and vitamins	hsa00785	Lipoic acid metabolism	1/1529	20/9560	0.05	0.312622629169392	-1.34264500857764	0.969479691632441	1	0.805308399939677	1629	1
Metabolism	Metabolism of cofactors and vitamins	hsa00830	Retinol metabolism	6/1529	68/9560	0.0882352941176471	0.551686992651868	-1.6187586115053	0.971034175093248	1	0.805308399939677	158835/340665/9249/9227/145226/50700	6
Metabolism	Amino acid metabolism	hsa00380	Tryptophan metabolism	3/1529	42/9560	0.0714285714285714	0.446603755956274	-1.5682422959927	0.973604138711541	1	0.805308399939677	3033/259307/4128	3
Metabolism	Xenobiotics biodegradation and metabolism	hsa00980	Metabolism of xenobiotics by cytochrome P450	7/1529	79/9560	0.0886075949367089	0.554014785869808	-1.73672914939899	0.977837766594313	1	0.805308399939677	8574/218/2944/9446/2950/27306/4258	7
Human Diseases	Cancer: overview	hsa05204	Chemical carcinogenesis - DNA adducts	6/1529	71/9560	0.0845070422535211	0.528376274652493	-1.74036265696512	0.97907258252888	1	0.805308399939677	2944/9446/2950/27306/4258/5743	6
Human Diseases	Immune disease	hsa05320	Autoimmune thyroid disease	4/1529	54/9560	0.0740740740740741	0.463144635806506	-1.72615755088214	0.981071828193517	1	0.805308399939677	355/3002/3108/5551	4
Metabolism	Carbohydrate metabolism	hsa00620	Pyruvate metabolism	3/1529	47/9560	0.0638297872340425	0.399092718088585	-1.80186731748678	0.986547788136872	1	0.805308399939677	9380/4200/5315	3
Human Diseases	Substance dependence	hsa05034	Alcoholism	20/1529	191/9560	0.104712041884817	0.654707076794538	-2.10321127968879	0.989444232198624	1	0.805308399939677	627/673/1385/2354/2770/2783/55970/2792/2793/116444/3014/3845/4128/5569/5499/84152/5566/53358/6654/6655	20
Organismal Systems	Immune system	hsa04613	Neutrophil extracellular trap formation	20/1529	196/9560	0.102040816326531	0.63800536565182	-2.23421327017893	0.992873667018798	1	0.805308399939677	71/728/837/1182/1184/64581/1378/2209/2357/2811/3014/5605/6885/4689/5290/5291/5295/8503/5880/7099	20
Organismal Systems	Immune system	hsa04612	Antigen processing and presentation	6/1529	82/9560	0.0731707317073171	0.457496530491793	-2.15266403271147	0.994023983835866	1	0.805308399939677	1385/1508/3108/5720/10197/5993	6
Metabolism	Lipid metabolism	hsa00591	Linoleic acid metabolism	1/1529	30/9560	0.0333333333333333	0.208415086112928	-1.89468425618862	0.994684046054107	1	0.805308399939677	26279	1
Metabolism	Carbohydrate metabolism	hsa00053	Ascorbate and aldarate metabolism	1/1529	31/9560	0.032258064516129	0.201692018818962	-1.94246326874472	0.995536941498311	1	0.805308399939677	9365	1
Genetic Information Processing	Folding, sorting and degradation	hsa03060	Protein export	1/1529	31/9560	0.032258064516129	0.201692018818962	-1.94246326874472	0.995536941498311	1	0.805308399939677	7095	1
Metabolism	Lipid metabolism	hsa00140	Steroid hormone biosynthesis	4/1529	66/9560	0.0606060606060606	0.378936520205323	-2.20906506161988	0.995977858049166	1	0.805308399939677	9420/51478/6716/79644	4
Human Diseases	Cancer: overview	hsa05206	MicroRNAs in cancer	35/1529	320/9560	0.109375	0.683862001308044	-2.50981010644667	0.996526428580987	1	0.805308399939677	5243/324/472/596/648/659/836/900/1021/1398/1869/6624/2744/3162/3845/5605/4193/4194/4318/27250/5290/5291/5295/8503/5743/5962/6093/23411/8651/6654/6655/7057/7143/7422/9839	35
Metabolism	Global and overview maps	hsa01240	Biosynthesis of cofactors	13/1529	154/9560	0.0844155844155844	0.527804438857415	-2.57753715286026	0.998080000743178	1	0.805308399939677	212/249/586/80347/51805/9249/3145/4144/326625/4833/57026/5372/145226	13
Metabolism	Carbohydrate metabolism	hsa00040	Pentose and glucuronate interconversions	1/1529	36/9560	0.0277777777777778	0.17367923842744	-2.16728179144937	0.998138946995214	1	0.805308399939677	9365	1
Genetic Information Processing	Transcription	hsa03040	Spliceosome	24/1529	253/9560	0.0948616600790514	0.593118031625723	-2.86186410815555	0.99912877915167	1	0.805308399939677	151903/9879/1655/1665/57819/25804/51690/84844/51645/10084/26121/55660/8175/10262/83443/10569/6626/6631/4809/6430/6431/10915/79228/23350	24
Human Diseases	Immune disease	hsa05322	Systemic lupus erythematosus	9/1529	144/9560	0.0625	0.39077828646174	-3.21401985620921	0.999894386563893	1	0.805308399939677	712/713/717/2209/3014/3108/6738/6741/720	9
Organismal Systems	Sensory system	hsa04740	Olfactory transduction	6/1529	454/9560	0.013215859030837	0.0826315319390463	-8.73842317458526	1	1	0.805308399939677	1260/138803/119694/5566/5593/6546	6
